Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
21,France,77,84,OGC Nice,21500000.0,30000.0,Right,1.0,3.0,3.0,Normal,Middle,192,81
32,Netherlands,80,80,Ajax,13500000.0,20000.0,Left,3.0,3.0,3.0,Normal,Back,180,72
24,France,79,83,FC Nantes,25000000.0,28000.0,Left,2.0,2.0,4.0,Normal,Middle,180,70
29,Montenegro,79,79,Lazio,15500000.0,51000.0,Right,2.0,4.0,3.0,Normal,Back,185,85
26,Spain,79,81,West Ham United,21500000.0,72000.0,Right,2.0,3.0,4.0,Lean,Middle,178,67
34,Spain,85,85,RC Celta de Vigo,26000000.0,50000.0,Left,2.0,4.0,3.0,Lean,Forward,176,67
29,Portugal,75,75,MKE Ankaragücü,5500000.0,16000.0,Right,1.0,3.0,3.0,Stocky,Middle,170,65
29,Russia,76,76,Fatih Karagümrük S.K.,6500000.0,24000.0,Right,1.0,4.0,3.0,Normal,Middle,184,78
22,Brazil,81,81,Clube Atlético Mineiro,27500000.0,37000.0,Left,1.0,4.0,4.0,Lean,Back,178,69
28,France,77,77,RC Strasbourg Alsace,10500000.0,28000.0,Right,2.0,4.0,3.0,Lean,Middle,177,72
24,Croatia,80,85,Stade Rennais FC,31500000.0,47000.0,Left,1.0,3.0,4.0,Lean,Middle,179,75
24,Brazil,76,81,FC Midtjylland,11500000.0,24000.0,Right,1.0,4.0,4.0,Lean,Middle,179,76
31,Comoros,73,73,AJ Auxerre,2500000.0,16000.0,Right,1.0,4.0,3.0,Normal,Middle,175,69
32,Uruguay,76,76,Club Olimpia,6000000.0,1000.0,Right,1.0,4.0,4.0,Lean,Middle,178,68
30,Netherlands,82,82,Ajax,29500000.0,25000.0,Left,3.0,3.0,4.0,Lean,Middle,182,75
20,Portugal,80,88,Paris Saint-Germain,44000000.0,54000.0,Left,1.0,4.0,3.0,Lean,Back,176,70
23,Uruguay,82,89,Liverpool,61500000.0,120000.0,Right,1.0,3.0,3.0,Lean,Forward,186,80
32,Spain,82,82,Chelsea,20000000.0,115000.0,Right,3.0,3.0,2.0,Normal,Back,178,77
30,Italy,79,79,Atalanta,15000000.0,48000.0,Right,2.0,3.0,3.0,Lean,Middle,182,75
26,Netherlands,82,84,Inter,34500000.0,73000.0,Right,3.0,3.0,2.0,Normal,Middle,188,80
26,Germany,75,77,Vitesse,6500000.0,15000.0,Left,1.0,3.0,3.0,Normal,Back,173,70
30,Italy,79,79,Fenerbahçe SK,17000000.0,77000.0,Right,1.0,4.0,4.0,Lean,Forward,184,73
32,Italy,86,86,Lazio,55000000.0,100000.0,Right,4.0,4.0,3.0,Stocky,Forward,185,85
27,Algeria,78,79,Borussia Mönchengladbach,15000000.0,28000.0,Left,2.0,4.0,3.0,Normal,Back,187,85
26,Germany,85,85,FC Bayern München,59000000.0,100000.0,Right,4.0,4.0,4.0,Stocky,Middle,176,77
23,Switzerland,74,82,BSC Young Boys,9500000.0,18000.0,Right,1.0,4.0,2.0,Stocky,Middle,184,88
37,Argentina,77,77,Club Atlético Colón,3600000.0,13000.0,Right,1.0,4.0,4.0,Stocky,Forward,167,67
33,Germany,81,81,Hertha BSC,13000000.0,52000.0,Right,3.0,4.0,2.0,Normal,Middle,189,90
24,Austria,80,84,RB Leipzig,27500000.0,46000.0,Left,2.0,3.0,3.0,Stocky,Middle,174,78
31,Portugal,78,78,Napoli,10000000.0,47000.0,Left,2.0,3.0,3.0,Lean,Back,170,67
23,Netherlands,83,87,PSV,52000000.0,29000.0,Right,2.0,4.0,4.0,Lean,Back,189,76
24,Czech Republic,75,80,FC Schalke 04,8000000.0,18000.0,Right,1.0,3.0,3.0,Lean,Middle,186,76
24,Germany,81,85,RB Leipzig,34500000.0,49000.0,Left,1.0,2.0,3.0,Normal,Back,180,75
24,Netherlands,74,77,AZ Alkmaar,6000000.0,9000.0,Right,1.0,3.0,3.0,Normal,Middle,183,76
25,Spain,84,86,Real Sociedad,53000000.0,57000.0,Left,2.0,3.0,3.0,Lean,Back,181,79
24,Serbia,75,80,Valencia CF,8500000.0,26000.0,Right,1.0,4.0,3.0,Normal,Middle,193,81
28,Spain,81,81,Athletic Club de Bilbao,26500000.0,40000.0,Right,2.0,2.0,4.0,Lean,Forward,186,80
29,Ghana,76,76,Crystal Palace,7500000.0,51000.0,Left,1.0,2.0,3.0,Normal,Middle,178,72
21,Spain,77,84,Athletic Club de Bilbao,21500000.0,20000.0,Right,1.0,4.0,3.0,Normal,Middle,176,71
32,Italy,75,75,Brescia,5000000.0,17000.0,Right,1.0,3.0,4.0,Normal,Middle,178,72
32,Brazil,79,79,LOSC Lille,12000000.0,35000.0,Left,2.0,2.0,4.0,Stocky,Back,177,82
25,Switzerland,81,86,Juventus,34500000.0,95000.0,Right,2.0,3.0,3.0,Normal,Middle,191,81
30,Brazil,76,76,Olympique Lyonnais,6500000.0,48000.0,Right,2.0,3.0,3.0,Normal,Back,177,75
26,Croatia,75,78,Celtic,7000000.0,42000.0,Right,1.0,4.0,2.0,Normal,Back,173,68
21,Serbia,76,86,Hellas Verona,17000000.0,20000.0,Left,1.0,3.0,3.0,Lean,Forward,187,75
29,Paraguay,76,76,Boca Juniors,7500000.0,18000.0,Left,1.0,4.0,4.0,Normal,Middle,176,74
29,France,76,76,VfL Wolfsburg,6500000.0,38000.0,Left,2.0,3.0,3.0,Normal,Back,175,80
30,Spain,82,82,Sevilla FC,29500000.0,39000.0,Right,3.0,3.0,4.0,Normal,Middle,176,79
28,Ghana,76,76,Shenzhen FC,7500000.0,15000.0,Left,1.0,3.0,4.0,Normal,Forward,170,60
29,Italy,72,72,Genoa,2300000.0,5000.0,Right,2.0,3.0,3.0,Normal,Middle,181,80
31,France,81,81,Olympique Lyonnais,22000000.0,81000.0,Right,3.0,4.0,4.0,Stocky,Forward,175,73
35,France,81,81,Sporting CP,5500000.0,13000.0,Left,3.0,2.0,2.0,Normal,Back,189,84
26,Turkey,77,78,Fenerbahçe SK,12500000.0,60000.0,Left,1.0,3.0,4.0,Normal,Middle,176,72
26,Turkey,75,78,Trabzonspor,7500000.0,32000.0,Right,1.0,3.0,3.0,Normal,Middle,180,75
25,Colombia,84,87,Liverpool,56000000.0,155000.0,Right,1.0,4.0,4.0,Lean,Back,180,73
32,Portugal,75,75,Rio Ave FC,3900000.0,10000.0,Left,3.0,2.0,4.0,Lean,Back,179,66
29,Portugal,79,79,SL Benfica,17000000.0,18000.0,Right,3.0,4.0,3.0,Lean,Middle,179,73
31,Slovenia,80,80,RB Leipzig,17500000.0,58000.0,Right,2.0,4.0,3.0,Lean,Middle,178,66
29,France,78,78,Borussia Mönchengladbach,14000000.0,35000.0,Right,2.0,3.0,4.0,Normal,Middle,181,79
22,Italy,77,86,U.S. Sassuolo Calcio,23500000.0,29000.0,Right,1.0,4.0,3.0,Normal,Middle,184,74
24,Poland,79,84,Aston Villa,24500000.0,65000.0,Right,2.0,2.0,3.0,Normal,Back,179,74
29,England,78,78,Nottingham Forest,14000000.0,65000.0,Right,2.0,3.0,4.0,Lean,Middle,175,60
27,Poland,76,77,Racing Club de Lens,8000000.0,28000.0,Right,1.0,3.0,3.0,Normal,Back,175,70
33,England,75,75,Burnley,2500000.0,40000.0,Right,2.0,3.0,3.0,Normal,Middle,180,70
32,Morocco,73,73,Adana Demirspor,2400000.0,18000.0,Right,2.0,3.0,4.0,Normal,Middle,179,75
28,Argentina,75,75,Racing Club,5500000.0,19000.0,Right,1.0,3.0,3.0,Normal,Middle,173,70
29,Japan,78,78,Stade de Reims,14000000.0,30000.0,Right,1.0,4.0,4.0,Lean,Back,177,68
34,Brazil,83,83,Sevilla FC,12500000.0,39000.0,Right,2.0,3.0,3.0,Lean,Middle,183,76
25,Argentina,75,76,River Plate,6500000.0,16000.0,Right,1.0,3.0,4.0,Normal,Middle,179,74
31,Spain,81,81,Real Betis Balompié,17500000.0,30000.0,Right,3.0,3.0,3.0,Lean,Back,184,73
28,Netherlands,80,80,Atalanta,19000000.0,53000.0,Right,3.0,3.0,3.0,Normal,Middle,185,72
30,Switzerland,75,75,AEK Athens,5500000.0,1000.0,Right,2.0,4.0,3.0,Normal,Back,182,74
25,France,77,80,1. FSV Mainz 05,14000000.0,27000.0,Right,2.0,4.0,4.0,Lean,Middle,183,71
26,Italy,78,79,AC Monza,16500000.0,59000.0,Right,1.0,4.0,4.0,Normal,Middle,168,62
33,Brazil,79,79,Arsenal,8500000.0,76000.0,Right,4.0,3.0,3.0,Normal,Back,189,86
31,Croatia,82,82,TSG Hoffenheim,25500000.0,54000.0,Right,3.0,4.0,4.0,Normal,Forward,177,73
34,Brazil,74,74,Shandong Taishan,1400000.0,18000.0,Right,1.0,4.0,3.0,Normal,Forward,184,76
35,Italy,75,75,Toronto FC,1500000.0,6000.0,Left,2.0,3.0,3.0,Lean,Back,183,75
27,Spain,80,80,RC Celta de Vigo,20500000.0,28000.0,Left,1.0,2.0,3.0,Normal,Back,172,70
30,Mali,80,80,Stade Rennais FC,18000000.0,50000.0,Right,2.0,3.0,3.0,Normal,Back,175,71
23,Brazil,76,82,PSV,11000000.0,14000.0,Left,1.0,3.0,4.0,Lean,Back,171,62
28,Paraguay,76,76,Cruz Azul,7500000.0,62000.0,Right,1.0,3.0,4.0,Normal,Forward,176,73
28,Netherlands,74,74,Damac FC,3700000.0,19000.0,Right,1.0,2.0,3.0,Lean,Middle,174,76
28,France,81,81,Stade Rennais FC,26500000.0,66000.0,Left,2.0,4.0,3.0,Normal,Forward,181,78
35,Belgium,81,81,SL Benfica,7000000.0,13000.0,Left,3.0,3.0,3.0,Normal,Back,191,89
21,England,75,85,Aston Villa,12500000.0,47000.0,Right,1.0,4.0,3.0,Normal,Middle,180,72
26,Brazil,79,79,Fluminense,17000000.0,27000.0,Right,1.0,4.0,2.0,Stocky,Middle,177,75
27,Serbia,79,80,Getafe CF,20000000.0,33000.0,Right,1.0,3.0,3.0,Normal,Middle,189,78
26,Czech Republic,76,78,FC Viktoria Plzeň,8500000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,183,77
32,England,78,78,West Ham United,9500000.0,60000.0,Left,2.0,3.0,3.0,Normal,Back,175,66
30,Denmark,76,76,F.C. København,7000000.0,23000.0,Right,1.0,4.0,4.0,Lean,Middle,177,65
23,Czech Republic,75,80,FC Twente,8000000.0,11000.0,Left,1.0,4.0,3.0,Normal,Middle,169,65
23,Croatia,75,82,Dinamo Zagreb,11500000.0,900.0,Right,1.0,4.0,4.0,Stocky,Middle,175,76
29,France,77,77,Stade Rennais FC,10500000.0,46000.0,Right,2.0,3.0,3.0,Normal,Middle,175,70
32,France,77,77,FC Nantes,7000000.0,25000.0,Right,2.0,3.0,3.0,Stocky,Middle,187,91
33,Spain,77,77,Athletic Club de Bilbao,5500000.0,25000.0,Right,2.0,3.0,4.0,Lean,Back,182,78
24,Netherlands,80,85,Ajax,32000000.0,21000.0,Right,3.0,2.0,4.0,Stocky,Back,178,78
23,Portugal,78,84,Manchester United,21000000.0,78000.0,Right,2.0,4.0,3.0,Normal,Back,184,76
23,Belgium,78,82,AC Milan,20000000.0,57000.0,Right,1.0,4.0,3.0,Lean,Back,180,72
23,Colombia,80,86,Leeds United,33500000.0,48000.0,Right,1.0,4.0,4.0,Normal,Middle,172,60
33,Israel,78,78,PSV,9000000.0,22000.0,Right,2.0,4.0,4.0,Lean,Forward,182,71
34,Argentina,84,84,Sevilla FC,20000000.0,47000.0,Right,3.0,4.0,4.0,Normal,Back,167,68
27,Colombia,75,75,AFC Bournemouth,5500000.0,38000.0,Right,1.0,4.0,3.0,Normal,Middle,179,70
30,China PR,79,79,Guangzhou FC,17000000.0,32000.0,Right,2.0,4.0,4.0,Normal,Middle,185,78
29,Belgium,86,86,Inter,68000000.0,200000.0,Left,4.0,4.0,3.0,Stocky,Forward,191,94
25,Morocco,73,76,Standard de Liège,4000000.0,13000.0,Right,1.0,3.0,3.0,Normal,Middle,186,81
26,Serbia,76,79,FC Porto,9500000.0,14000.0,Right,1.0,3.0,3.0,Normal,Middle,191,88
26,England,78,81,AFC Richmond,17000000.0,46000.0,Right,1.0,2.0,3.0,Normal,Back,170,72
22,Brazil,81,81,Sport Club Corinthians Paulista,27000000.0,31000.0,Right,1.0,4.0,2.0,Lean,Middle,175,70
33,Ukraine,80,80,Shakhtar Donetsk,13000000.0,1000.0,Left,2.0,3.0,5.0,Normal,Middle,174,76
25,Italy,80,83,AC Milan,25500000.0,60000.0,Right,2.0,3.0,3.0,Normal,Back,177,70
26,Mexico,82,85,AFC Richmond,40500000.0,74000.0,Right,1.0,3.0,4.0,Normal,Forward,183,75
30,Armenia,79,79,Columbus Crew,17000000.0,12000.0,Right,2.0,3.0,4.0,Normal,Middle,172,70
26,Slovakia,71,73,Vitesse,2300000.0,11000.0,Right,1.0,3.0,3.0,Normal,Middle,181,81
31,France,78,78,Olympiacos CFP,10000000.0,2000.0,Right,2.0,3.0,3.0,Normal,Middle,182,80
24,Spain,78,83,RCD Espanyol de Barcelona,21000000.0,19000.0,Right,1.0,4.0,4.0,Normal,Middle,177,69
32,Peru,72,72,Club Sporting Cristal,1800000.0,750.0,Left,1.0,1.0,3.0,Normal,Middle,172,69
28,Italy,79,79,Lazio,16000000.0,51000.0,Right,2.0,3.0,3.0,Lean,Back,174,67
28,Brazil,75,75,Al Ahli,3900000.0,60000.0,Right,1.0,3.0,3.0,Normal,Middle,182,79
31,Germany,77,77,Brighton & Hove Albion,8500000.0,60000.0,Right,2.0,4.0,4.0,Lean,Middle,181,78
26,England,75,78,Burnley,7500000.0,40000.0,Right,1.0,3.0,3.0,Normal,Middle,180,69
25,Germany,80,84,Borussia Mönchengladbach,29000000.0,34000.0,Right,2.0,4.0,3.0,Lean,Middle,185,77
23,France,79,84,AS Monaco,24500000.0,43000.0,Right,2.0,3.0,3.0,Normal,Middle,176,69
28,Slovenia,75,75,Fenerbahçe SK,5500000.0,56000.0,Right,1.0,3.0,3.0,Normal,Middle,178,72
25,Italy,77,80,AC Monza,14000000.0,43000.0,Left,2.0,2.0,3.0,Lean,Middle,183,75
22,Argentina,76,84,Racing Club,17000000.0,17000.0,Right,1.0,4.0,4.0,Lean,Middle,171,65
31,Germany,75,75,Udinese Calcio,3900000.0,15000.0,Right,1.0,4.0,3.0,Normal,Middle,180,77
24,Venezuela,76,81,Girona FC,11500000.0,80000.0,Right,1.0,3.0,3.0,Lean,Middle,184,77
24,Argentina,76,82,Bologna,12000000.0,27000.0,Right,1.0,5.0,3.0,Lean,Middle,179,73
23,Liberia,75,81,SK Slavia Praha,8500000.0,1000.0,Left,1.0,3.0,4.0,Lean,Back,174,66
30,Uruguay,78,78,Cádiz CF,12000000.0,30000.0,Left,1.0,3.0,3.0,Stocky,Back,172,71
37,Sweden,72,72,AIK,750000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,178,70
21,Netherlands,80,86,Bayer 04 Leverkusen,31500000.0,38000.0,Right,1.0,3.0,3.0,Normal,Back,171,63
35,France,81,81,Tigres U.A.N.L.,11000000.0,50000.0,Right,1.0,3.0,3.0,Stocky,Forward,189,85
21,France,77,86,Borussia Mönchengladbach,23500000.0,21000.0,Right,1.0,3.0,4.0,Lean,Middle,185,80
24,France,75,80,RC Strasbourg Alsace,8500000.0,21000.0,Right,1.0,3.0,3.0,Normal,Middle,172,70
23,Netherlands,78,83,PSV,21000000.0,18000.0,Right,1.0,4.0,3.0,Normal,Middle,185,75
25,Serbia,77,80,Torino F.C.,14000000.0,40000.0,Right,1.0,3.0,3.0,Normal,Middle,183,77
26,Portugal,81,83,Fulham,28500000.0,66000.0,Right,1.0,4.0,2.0,Normal,Middle,190,85
29,Switzerland,77,77,1. FSV Mainz 05,9500000.0,27000.0,Right,2.0,3.0,3.0,Normal,Back,183,80
29,Argentina,73,73,Club Atlético Tigre,3000000.0,11000.0,Right,1.0,3.0,3.0,Normal,Middle,169,70
33,Germany,84,84,Borussia Dortmund,20000000.0,66000.0,Right,4.0,3.0,3.0,Stocky,Back,191,94
22,France,79,86,OGC Nice,36000000.0,46000.0,Right,2.0,3.0,4.0,Normal,Back,180,72
26,Romania,73,75,Empoli,3700000.0,5000.0,Right,1.0,4.0,4.0,Normal,Middle,178,75
34,Italy,76,76,Bologna,2800000.0,28000.0,Right,2.0,3.0,3.0,Normal,Middle,186,84
36,Portugal,77,77,Hellas Verona,3300000.0,21000.0,Left,3.0,4.0,4.0,Normal,Middle,180,79
28,Venezuela,80,80,Granada CF,21000000.0,31000.0,Right,1.0,4.0,4.0,Stocky,Middle,174,74
38,England,78,78,New York City FC,575000.0,8000.0,Right,3.0,4.0,3.0,Normal,Middle,184,89
25,Brazil,73,76,PAOK,4000000.0,1000.0,Left,1.0,3.0,2.0,Normal,Middle,174,68
22,Netherlands,79,83,Ajax,24000000.0,16000.0,Left,2.0,2.0,3.0,Normal,Back,176,65
26,Netherlands,74,75,Toulouse Football Club,4900000.0,17000.0,Right,1.0,4.0,3.0,Normal,Middle,190,83
29,France,75,75,Stade Brestois 29,5500000.0,23000.0,Right,1.0,4.0,3.0,Lean,Middle,186,70
32,France,75,75,LOSC Lille,4400000.0,29000.0,Right,2.0,4.0,3.0,Normal,Middle,184,76
29,Argentina,73,73,LDU Quito,2600000.0,900.0,Right,1.0,3.0,3.0,Normal,Middle,168,68
29,England,79,79,Aston Villa,17500000.0,95000.0,Right,1.0,3.0,3.0,Normal,Forward,178,73
29,France,73,73,ESTAC Troyes,3000000.0,17000.0,Right,2.0,3.0,3.0,Stocky,Middle,181,73
34,Spain,76,76,RCD Mallorca,3500000.0,25000.0,Right,1.0,3.0,3.0,Normal,Middle,178,71
28,Spain,74,74,Levante Unión Deportiva,4200000.0,12000.0,Right,1.0,3.0,3.0,Normal,Middle,183,77
23,Germany,76,82,1. FSV Mainz 05,12000000.0,23000.0,Right,1.0,5.0,2.0,Normal,Middle,194,88
29,Norway,74,74,FK Bodø/Glimt,4099999.9999999995,6000.0,Right,1.0,3.0,3.0,Lean,Middle,187,78
23,Argentina,76,82,Brighton & Hove Albion,12000000.0,49000.0,Right,1.0,3.0,3.0,Normal,Forward,176,72
29,Brazil,77,77,Al Ittihad,10500000.0,41000.0,Right,2.0,4.0,5.0,Normal,Forward,170,65
36,Cameroon,81,81,İttifak Holding Konyaspor,6500000.0,20000.0,Right,3.0,3.0,4.0,Lean,Forward,179,75
30,Argentina,75,75,Estudiantes de La Plata,5500000.0,13000.0,Right,1.0,3.0,3.0,Normal,Middle,173,66
23,Netherlands,79,85,Borussia Dortmund,28000000.0,47000.0,Right,2.0,4.0,4.0,Normal,Middle,178,77
29,Colombia,77,77,Elche CF,9500000.0,21000.0,Left,1.0,2.0,3.0,Lean,Back,185,73
29,Czech Republic,74,74,SK Slavia Praha,4099999.9999999995,1000.0,Right,1.0,4.0,3.0,Normal,Middle,179,76
23,Netherlands,78,85,Club Brugge KV,28000000.0,27000.0,Right,1.0,3.0,4.0,Lean,Forward,179,69
26,England,84,85,Manchester City,49500000.0,185000.0,Right,3.0,3.0,4.0,Stocky,Back,180,81
29,Brazil,78,78,SL Benfica,12500000.0,15000.0,Right,1.0,2.0,3.0,Normal,Back,181,76
30,France,76,76,FC Schalke 04,7000000.0,24000.0,Right,2.0,4.0,3.0,Normal,Middle,174,68
28,Honduras,70,70,Colorado Rapids,1600000.0,5000.0,Right,1.0,3.0,3.0,Normal,Middle,173,73
26,Greece,75,77,D.C. United,7000000.0,10000.0,Right,1.0,3.0,3.0,Normal,Forward,170,65
36,Spain,83,83,Real Sociedad,12000000.0,37000.0,Left,4.0,2.0,4.0,Normal,Middle,173,67
25,Croatia,71,73,Dinamo Zagreb,2200000.0,600.0,Left,1.0,3.0,3.0,Normal,Back,179,75
24,Brazil,78,82,AS Monaco,18500000.0,39000.0,Left,1.0,2.0,3.0,Lean,Back,179,70
23,Brazil,78,82,Tottenham Hotspur,18500000.0,63000.0,Right,1.0,3.0,3.0,Lean,Back,181,79
28,Greece,74,74,Olympiacos CFP,4200000.0,1000.0,Left,1.0,3.0,3.0,Normal,Middle,186,79
27,Algeria,73,74,Angers SCO,3100000.0,17000.0,Left,2.0,2.0,4.0,Lean,Middle,187,78
35,France,82,82,Olympique de Marseille,12500000.0,40000.0,Right,3.0,4.0,4.0,Stocky,Forward,175,77
29,Turkey,73,73,İstanbul Başakşehir FK,3000000.0,29000.0,Left,1.0,3.0,3.0,Normal,Middle,177,75
30,Saudi Arabia,77,77,Al Hilal,10000000.0,42000.0,Right,1.0,5.0,4.0,Stocky,Back,173,71
22,Côte d'Ivoire,78,87,U.S. Sassuolo Calcio,31500000.0,30000.0,Right,1.0,3.0,3.0,Lean,Middle,177,77
24,Austria,76,80,1. FC Köln,11000000.0,23000.0,Right,1.0,3.0,3.0,Lean,Middle,187,74
26,Norway,74,76,1. FC Union Berlin,5000000.0,26000.0,Right,2.0,3.0,2.0,Normal,Middle,189,79
26,France,84,86,FC Bayern München,46000000.0,82000.0,Left,3.0,2.0,2.0,Stocky,Back,184,79
24,Uruguay,74,79,Levante Unión Deportiva,6000000.0,9000.0,Left,1.0,3.0,3.0,Normal,Back,172,68
24,Argentina,78,84,Atlético de Madrid,21000000.0,39000.0,Right,1.0,3.0,2.0,Lean,Middle,175,70
31,Italy,84,84,Toronto FC,35000000.0,19000.0,Right,4.0,4.0,4.0,Stocky,Back,163,59
25,Netherlands,82,83,Villarreal CF,36500000.0,43000.0,Right,1.0,4.0,4.0,Normal,Middle,178,74
25,Spain,73,75,Fortuna Sittard,3800000.0,13000.0,Left,1.0,3.0,4.0,Normal,Middle,180,76
21,Austria,75,84,FC Red Bull Salzburg,12500000.0,19000.0,Right,1.0,3.0,2.0,Normal,Middle,179,70
24,Slovakia,77,85,AC Sparta Praha,22000000.0,950.0,Left,1.0,3.0,2.0,Lean,Back,188,80
29,England,73,73,Aarhus GF,3000000.0,14000.0,Left,3.0,2.0,3.0,Stocky,Middle,176,68
34,Chile,76,76,Universidad Católica,2800000.0,11000.0,Right,2.0,3.0,3.0,Normal,Back,176,75
30,Algeria,80,80,OGC Nice,20500000.0,55000.0,Right,2.0,3.0,3.0,Stocky,Forward,181,83
23,Argentina,72,80,FC Red Bull Salzburg,5000000.0,17000.0,Right,1.0,2.0,2.0,Normal,Middle,177,73
37,Brazil,86,86,Chelsea,12000000.0,115000.0,Right,4.0,3.0,2.0,Normal,Back,183,79
33,Republic of Ireland,76,76,Everton,3900000.0,34000.0,Right,2.0,3.0,3.0,Normal,Back,177,77
27,Italy,79,79,Lazio,18500000.0,57000.0,Right,1.0,4.0,4.0,Lean,Back,177,63
29,Germany,87,88,Real Madrid CF,73500000.0,250000.0,Right,2.0,3.0,2.0,Lean,Back,190,85
19,Germany,81,90,FC Bayern München,55500000.0,39000.0,Right,1.0,4.0,4.0,Lean,Middle,183,70
31,United States,75,75,Columbus Crew,4600000.0,9000.0,Right,1.0,2.0,3.0,Normal,Middle,175,77
22,Brazil,82,88,Ajax,49000000.0,24000.0,Left,3.0,3.0,5.0,Normal,Back,174,63
24,Spain,76,82,RCD Espanyol de Barcelona,11000000.0,15000.0,Left,1.0,3.0,3.0,Lean,Back,176,69
29,Belgium,80,80,Club Brugge KV,20500000.0,34000.0,Right,1.0,5.0,4.0,Lean,Middle,195,80
32,Spain,75,75,Real Valladolid CF,3900000.0,20000.0,Left,1.0,2.0,3.0,Lean,Back,176,72
29,Brazil,79,79,Lazio,17000000.0,60000.0,Right,3.0,4.0,4.0,Stocky,Back,175,70
30,Côte d'Ivoire,73,73,Hull City,2500000.0,14000.0,Right,2.0,4.0,3.0,Normal,Middle,168,73
29,Côte d'Ivoire,82,82,Crystal Palace,30000000.0,85000.0,Right,2.0,3.0,5.0,Stocky,Middle,180,66
35,Ghana,74,74,Hertha BSC,1700000.0,19000.0,Right,3.0,4.0,4.0,Normal,Middle,186,77
22,Portugal,79,89,Paris Saint-Germain,39500000.0,68000.0,Right,1.0,3.0,3.0,Lean,Middle,173,65
24,Brazil,75,80,AS Monaco,8500000.0,36000.0,Right,1.0,3.0,3.0,Lean,Middle,181,78
29,Japan,78,78,VfB Stuttgart,13500000.0,29000.0,Right,2.0,4.0,3.0,Normal,Middle,178,77
26,Uruguay,80,85,Getafe CF,28000000.0,32000.0,Right,1.0,3.0,3.0,Normal,Middle,175,74
25,Denmark,72,74,SV Werder Bremen,2900000.0,17000.0,Right,1.0,3.0,3.0,Normal,Middle,185,83
26,Brazil,81,81,Clube Atlético Mineiro,28000000.0,47000.0,Right,1.0,4.0,2.0,Normal,Middle,180,75
26,Russia,79,79,FC Krasnodar,13500000.0,50000.0,Right,2.0,3.0,4.0,Normal,Middle,173,73
28,Norway,73,73,Ferencvárosi TC,2700000.0,900.0,Right,1.0,3.0,3.0,Lean,Middle,180,74
27,Portugal,77,77,SC Braga,11000000.0,16000.0,Right,1.0,3.0,4.0,Lean,Forward,180,72
30,France,77,77,Montpellier Hérault SC,9000000.0,23000.0,Right,2.0,2.0,3.0,Normal,Middle,173,73
35,Austria,77,77,1. FC Union Berlin,3200000.0,21000.0,Right,2.0,3.0,3.0,Normal,Back,189,82
34,Belgium,75,75,Shandong Taishan,2600000.0,21000.0,Right,3.0,3.0,3.0,Stocky,Middle,194,85
26,Brazil,81,81,Clube Atlético Mineiro,24500000.0,43000.0,Right,1.0,3.0,2.0,Normal,Back,181,82
28,Argentina,79,79,CA Osasuna,18000000.0,38000.0,Right,1.0,5.0,3.0,Normal,Middle,172,81
32,Ecuador,75,75,Fenerbahçe SK,4600000.0,58000.0,Right,2.0,3.0,4.0,Normal,Forward,177,74
23,Brazil,75,84,Fiorentina,12000000.0,34000.0,Right,1.0,3.0,3.0,Stocky,Back,166,68
25,France,83,86,FC Barcelona,48000000.0,180000.0,Left,3.0,5.0,5.0,Stocky,Back,178,67
33,Spain,85,85,FC Barcelona,26500000.0,190000.0,Right,4.0,3.0,3.0,Lean,Middle,189,76
32,Brazil,74,74,Al Ittihad,2800000.0,29000.0,Right,1.0,3.0,3.0,Normal,Middle,179,75
31,Serbia,73,73,İstanbul Başakşehir FK,2500000.0,28000.0,Left,1.0,4.0,3.0,Normal,Middle,182,75
34,Portugal,71,71,Columbus Crew,700000.0,5000.0,Left,1.0,4.0,3.0,Normal,Back,178,76
35,Uruguay,77,77,Girona FC,4500000.0,22000.0,Right,2.0,3.0,4.0,Normal,Forward,186,76
21,Argentina,76,87,Atlanta United,17000000.0,7000.0,Right,1.0,4.0,4.0,Normal,Middle,171,62
22,England,75,84,Newcastle United,12500000.0,58000.0,Right,1.0,3.0,3.0,Lean,Middle,179,71
29,Croatia,73,73,Rangers FC,2700000.0,38000.0,Left,1.0,3.0,3.0,Normal,Back,186,80
28,England,75,75,Rangers FC,5500000.0,48000.0,Right,1.0,5.0,3.0,Normal,Middle,181,74
25,Brazil,75,78,Newcastle United,7500000.0,64000.0,Right,1.0,3.0,3.0,Stocky,Middle,186,81
26,Czech Republic,85,87,Bayer 04 Leverkusen,67500000.0,95000.0,Left,3.0,3.0,4.0,Normal,Forward,191,85
24,Netherlands,75,78,PSV,7500000.0,15000.0,Right,2.0,3.0,3.0,Normal,Middle,186,78
23,Nigeria,83,89,Napoli,58000000.0,72000.0,Right,2.0,4.0,3.0,Lean,Forward,185,78
26,Denmark,75,78,AFC Bournemouth,7500000.0,42000.0,Left,1.0,3.0,3.0,Lean,Middle,197,80
25,Portugal,77,78,Vitória de Guimarães,10500000.0,10000.0,Right,1.0,3.0,4.0,Normal,Middle,165,68
35,Belgium,84,84,Galatasaray SK,18000000.0,86000.0,Right,3.0,4.0,4.0,Stocky,Forward,169,61
