Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
26,74,75,4900000.0,39000.0,Left,1.0,2.0,3.0,Normal,Middle,170,79
27,79,81,19000000.0,30000.0,Right,1.0,3.0,3.0,Lean,Reserve,175,67
27,79,80,18000000.0,31000.0,Right,2.0,3.0,3.0,Lean,Middle,185,74
28,75,75,5500000.0,17000.0,Left,1.0,5.0,3.0,Normal,Middle,176,73
26,78,80,16000000.0,31000.0,Left,1.0,2.0,3.0,Lean,Reserve,184,73
22,85,92,109500000.0,180000.0,Left,3.0,3.0,4.0,Lean,Back,171,69
28,88,90,92000000.0,170000.0,Right,3.0,3.0,3.0,Normal,Back,183,75
26,80,81,22500000.0,105000.0,Left,2.0,2.0,3.0,Stocky,Back,181,75
30,78,78,13500000.0,56000.0,Right,2.0,4.0,4.0,Stocky,Middle,177,79
26,80,82,26000000.0,52000.0,Right,2.0,4.0,4.0,Lean,Middle,178,68
28,79,79,16000000.0,35000.0,Right,2.0,3.0,3.0,Stocky,Back,174,74
31,80,80,15000000.0,46000.0,Right,2.0,3.0,4.0,Stocky,Reserve,175,74
24,74,79,6500000.0,29000.0,Right,2.0,3.0,4.0,Lean,Reserve,175,64
27,81,82,29500000.0,64000.0,Right,2.0,4.0,3.0,Normal,Reserve,170,64
29,79,79,15500000.0,30000.0,Right,1.0,3.0,3.0,Normal,Back,180,73
27,76,77,7500000.0,38000.0,Right,2.0,4.0,3.0,Normal,Middle,180,70
29,83,83,35500000.0,155000.0,Left,3.0,2.0,5.0,Stocky,Reserve,181,65
34,77,77,3900000.0,26000.0,Right,1.0,3.0,3.0,Normal,Back,173,68
25,83,86,48500000.0,115000.0,Right,2.0,3.0,4.0,Stocky,Forward,175,73
27,72,73,2700000.0,24000.0,Right,1.0,4.0,3.0,Normal,Reserve,173,71
22,78,78,15000000.0,16000.0,Right,1.0,3.0,4.0,Normal,Back,176,75
30,79,79,17000000.0,34000.0,Left,2.0,3.0,4.0,Lean,Reserve,181,79
34,78,78,5000000.0,13000.0,Right,2.0,2.0,3.0,Stocky,Back,180,88
27,81,83,28000000.0,75000.0,Right,1.0,3.0,3.0,Lean,Middle,192,86
30,82,82,29500000.0,100000.0,Right,4.0,4.0,5.0,Normal,Back,172,68
24,77,82,14500000.0,23000.0,Right,1.0,3.0,3.0,Normal,Reserve,178,76
23,84,87,52000000.0,83000.0,Right,1.0,3.0,2.0,Normal,Middle,185,80
27,81,82,30000000.0,23000.0,Right,1.0,3.0,3.0,Lean,Middle,173,63
29,75,75,5500000.0,1000.0,Right,1.0,3.0,3.0,Lean,Middle,171,70
36,74,74,1400000.0,12000.0,Right,2.0,3.0,4.0,Normal,Reserve,172,72
33,72,72,1200000.0,16000.0,Left,2.0,2.0,3.0,Lean,Back,181,72
25,74,77,5500000.0,13000.0,Right,1.0,4.0,4.0,Lean,Reserve,177,70
24,84,90,66500000.0,140000.0,Right,3.0,4.0,4.0,Normal,Reserve,175,70
31,82,82,25500000.0,110000.0,Right,3.0,4.0,3.0,Normal,Forward,188,81
24,79,84,26500000.0,57000.0,Right,2.0,3.0,4.0,Stocky,Reserve,175,70
24,84,91,85500000.0,78000.0,Right,1.0,4.0,5.0,Normal,Forward,178,84
29,80,80,18500000.0,73000.0,Right,1.0,3.0,3.0,Normal,Back,175,76
29,81,81,22500000.0,72000.0,Left,3.0,2.0,3.0,Normal,Back,172,65
24,81,85,37000000.0,120000.0,Right,3.0,3.0,5.0,Stocky,Reserve,186,70
24,72,77,3500000.0,11000.0,Right,1.0,5.0,3.0,Normal,Reserve,177,71
26,79,81,19500000.0,26000.0,Right,1.0,4.0,3.0,Stocky,Reserve,185,80
36,74,74,1400000.0,43000.0,Right,2.0,3.0,4.0,Lean,Reserve,175,65
28,77,77,9500000.0,18000.0,Left,2.0,3.0,3.0,Normal,Back,177,77
25,75,78,7500000.0,39000.0,Right,1.0,3.0,3.0,Normal,Middle,170,70
30,81,81,25000000.0,38000.0,Right,4.0,4.0,4.0,Normal,Forward,176,72
32,81,81,20500000.0,48000.0,Right,2.0,4.0,4.0,Lean,Back,172,63
24,77,82,15000000.0,31000.0,Right,1.0,4.0,3.0,Normal,Back,187,70
21,77,84,21500000.0,30000.0,Right,1.0,3.0,3.0,Normal,Middle,192,81
32,80,80,13500000.0,20000.0,Left,3.0,3.0,3.0,Normal,Back,180,72
24,79,83,25000000.0,28000.0,Left,2.0,2.0,4.0,Normal,Middle,180,70
29,79,79,15500000.0,51000.0,Right,2.0,4.0,3.0,Normal,Back,185,85
26,79,81,21500000.0,72000.0,Right,2.0,3.0,4.0,Lean,Middle,178,67
31,76,76,6000000.0,49000.0,Right,1.0,3.0,3.0,Normal,Reserve,175,68
34,85,85,26000000.0,50000.0,Left,2.0,4.0,3.0,Lean,Forward,176,67
30,79,79,14500000.0,29000.0,Right,2.0,2.0,3.0,Normal,Reserve,187,73
29,75,75,5500000.0,16000.0,Right,1.0,3.0,3.0,Stocky,Middle,170,65
27,76,77,8500000.0,66000.0,Right,2.0,4.0,2.0,Normal,Reserve,189,88
29,76,76,6500000.0,24000.0,Right,1.0,4.0,3.0,Normal,Middle,184,78
22,81,81,27500000.0,37000.0,Left,1.0,4.0,4.0,Lean,Back,178,69
28,77,77,10500000.0,28000.0,Right,2.0,4.0,3.0,Lean,Middle,177,72
26,82,84,38000000.0,73000.0,Right,3.0,3.0,4.0,Normal,Reserve,185,84
21,78,88,32000000.0,49000.0,Left,1.0,4.0,4.0,Lean,Reserve,192,79
31,75,75,4600000.0,28000.0,Right,2.0,4.0,3.0,Lean,Reserve,172,67
24,80,85,31500000.0,47000.0,Left,1.0,3.0,4.0,Lean,Middle,179,75
24,76,81,11500000.0,24000.0,Right,1.0,4.0,4.0,Lean,Middle,179,76
30,76,76,7000000.0,49000.0,Right,1.0,4.0,3.0,Normal,Reserve,183,75
33,87,87,51000000.0,260000.0,Right,4.0,4.0,4.0,Stocky,Reserve,173,70
28,79,79,17500000.0,56000.0,Left,1.0,3.0,4.0,Normal,Reserve,181,77
31,73,73,2500000.0,16000.0,Right,1.0,4.0,3.0,Normal,Middle,175,69
26,78,79,17000000.0,33000.0,Right,1.0,3.0,3.0,Normal,Reserve,174,70
30,78,78,13500000.0,29000.0,Right,1.0,3.0,3.0,Normal,Reserve,187,82
32,80,80,700000.0,2000.0,Left,1.0,4.0,4.0,Lean,Back,178,69
32,76,76,6000000.0,1000.0,Right,1.0,4.0,4.0,Lean,Middle,178,68
30,82,82,29500000.0,25000.0,Left,3.0,3.0,4.0,Lean,Middle,182,75
20,80,88,44000000.0,54000.0,Left,1.0,4.0,3.0,Lean,Back,176,70
28,79,79,17500000.0,88000.0,Right,3.0,5.0,4.0,Lean,Reserve,187,77
26,75,78,7500000.0,19000.0,Right,1.0,3.0,3.0,Normal,Reserve,170,69
27,84,84,45000000.0,57000.0,Left,2.0,3.0,4.0,Lean,Reserve,183,72
23,82,89,61500000.0,120000.0,Right,1.0,3.0,3.0,Lean,Forward,186,80
31,86,86,56500000.0,220000.0,Left,3.0,4.0,5.0,Stocky,Reserve,179,67
32,82,82,20000000.0,115000.0,Right,3.0,3.0,2.0,Normal,Back,178,77
29,80,80,20500000.0,54000.0,Right,2.0,4.0,4.0,Lean,Reserve,175,71
30,79,79,15000000.0,48000.0,Right,2.0,3.0,3.0,Lean,Middle,182,75
26,82,84,34500000.0,73000.0,Right,3.0,3.0,2.0,Normal,Middle,188,80
23,78,83,19500000.0,39000.0,Right,2.0,4.0,3.0,Lean,Reserve,177,67
26,75,77,6500000.0,15000.0,Left,1.0,3.0,3.0,Normal,Back,173,70
30,79,79,17000000.0,77000.0,Right,1.0,4.0,4.0,Lean,Forward,184,73
32,86,86,55000000.0,100000.0,Right,4.0,4.0,3.0,Stocky,Forward,185,85
27,74,74,4500000.0,42000.0,Left,1.0,4.0,3.0,Lean,Reserve,178,71
27,78,79,15000000.0,28000.0,Left,2.0,4.0,3.0,Normal,Back,187,85
30,80,80,20000000.0,56000.0,Right,2.0,3.0,4.0,Normal,Reserve,181,80
21,74,83,9000000.0,13000.0,Left,1.0,3.0,4.0,Normal,Reserve,171,68
26,85,85,59000000.0,100000.0,Right,4.0,4.0,4.0,Stocky,Middle,176,77
23,74,82,9500000.0,18000.0,Right,1.0,4.0,2.0,Stocky,Middle,184,88
37,77,77,3600000.0,13000.0,Right,1.0,4.0,4.0,Stocky,Forward,167,67
30,78,78,12000000.0,28000.0,Right,1.0,3.0,4.0,Normal,Reserve,170,65
33,81,81,13000000.0,52000.0,Right,3.0,4.0,2.0,Normal,Middle,189,90
24,80,84,27500000.0,46000.0,Left,2.0,3.0,3.0,Stocky,Middle,174,78
31,78,78,10000000.0,47000.0,Left,2.0,3.0,3.0,Lean,Back,170,67
23,83,87,52000000.0,29000.0,Right,2.0,4.0,4.0,Lean,Back,189,76
28,75,75,5500000.0,38000.0,Right,2.0,4.0,3.0,Normal,Reserve,184,85
24,75,80,8000000.0,18000.0,Right,1.0,3.0,3.0,Lean,Middle,186,76
24,81,85,34500000.0,49000.0,Left,1.0,2.0,3.0,Normal,Back,180,75
24,74,77,6000000.0,9000.0,Right,1.0,3.0,3.0,Normal,Middle,183,76
25,84,86,53000000.0,57000.0,Left,2.0,3.0,3.0,Lean,Back,181,79
24,78,82,20000000.0,43000.0,Right,2.0,2.0,3.0,Lean,Reserve,175,72
24,75,80,8500000.0,26000.0,Right,1.0,4.0,3.0,Normal,Middle,193,81
31,74,74,3500000.0,1000.0,Left,1.0,3.0,3.0,Stocky,Reserve,183,77
24,79,83,23000000.0,38000.0,Right,1.0,3.0,3.0,Stocky,Reserve,180,76
31,79,79,14500000.0,83000.0,Right,3.0,4.0,3.0,Normal,Reserve,186,77
28,81,81,26500000.0,40000.0,Right,2.0,2.0,4.0,Lean,Forward,186,80
29,76,76,7500000.0,51000.0,Left,1.0,2.0,3.0,Normal,Middle,178,72
34,76,76,3500000.0,29000.0,Right,4.0,3.0,3.0,Stocky,Reserve,176,83
35,75,75,2300000.0,1000.0,Right,2.0,2.0,3.0,Stocky,Reserve,179,77
21,77,84,21500000.0,20000.0,Right,1.0,4.0,3.0,Normal,Middle,176,71
30,80,80,18000000.0,125000.0,Right,3.0,3.0,3.0,Lean,Reserve,178,68
29,78,78,12500000.0,68000.0,Left,2.0,3.0,4.0,Normal,Reserve,170,67
24,78,82,18500000.0,12000.0,Right,1.0,3.0,3.0,Normal,Reserve,183,76
32,75,75,5000000.0,17000.0,Right,1.0,3.0,4.0,Normal,Middle,178,72
26,77,80,14000000.0,40000.0,Right,3.0,3.0,4.0,Stocky,Reserve,188,80
32,79,79,12000000.0,35000.0,Left,2.0,2.0,4.0,Stocky,Back,177,82
25,81,86,34500000.0,95000.0,Right,2.0,3.0,3.0,Normal,Middle,191,81
30,76,76,6500000.0,48000.0,Right,2.0,3.0,3.0,Normal,Back,177,75
32,75,75,700000.0,2000.0,Left,3.0,3.0,4.0,Normal,Forward,176,72
27,75,76,6000000.0,40000.0,Right,1.0,3.0,3.0,Lean,Reserve,187,74
28,77,77,10500000.0,62000.0,Right,2.0,3.0,3.0,Normal,Reserve,175,68
26,75,78,7000000.0,42000.0,Right,1.0,4.0,2.0,Normal,Back,173,68
33,79,79,11000000.0,48000.0,Right,4.0,4.0,4.0,Stocky,Reserve,168,62
22,79,86,35500000.0,89000.0,Right,1.0,2.0,3.0,Normal,Reserve,182,77
25,79,82,23000000.0,85000.0,Right,1.0,3.0,4.0,Stocky,Reserve,179,76
21,76,86,17000000.0,20000.0,Left,1.0,3.0,3.0,Lean,Forward,187,75
29,76,76,7500000.0,18000.0,Left,1.0,4.0,4.0,Normal,Middle,176,74
29,76,76,6500000.0,38000.0,Left,2.0,3.0,3.0,Normal,Back,175,80
23,77,85,23500000.0,1000.0,Right,1.0,3.0,3.0,Lean,Reserve,178,72
30,82,82,29500000.0,39000.0,Right,3.0,3.0,4.0,Normal,Middle,176,79
33,76,76,4700000.0,26000.0,Right,1.0,4.0,3.0,Normal,Reserve,178,72
28,76,76,7500000.0,15000.0,Left,1.0,3.0,4.0,Normal,Forward,170,60
29,72,72,2300000.0,5000.0,Right,2.0,3.0,3.0,Normal,Middle,181,80
31,81,81,22000000.0,81000.0,Right,3.0,4.0,4.0,Stocky,Forward,175,73
35,81,81,5500000.0,13000.0,Left,3.0,2.0,2.0,Normal,Back,189,84
26,77,78,12500000.0,60000.0,Left,1.0,3.0,4.0,Normal,Middle,176,72
26,75,78,7500000.0,32000.0,Right,1.0,3.0,3.0,Normal,Middle,180,75
25,84,87,56000000.0,155000.0,Right,1.0,4.0,4.0,Lean,Back,180,73
32,75,75,3900000.0,10000.0,Left,3.0,2.0,4.0,Lean,Back,179,66
29,79,79,17000000.0,18000.0,Right,3.0,4.0,3.0,Lean,Middle,179,73
29,75,75,5500000.0,42000.0,Right,1.0,3.0,3.0,Normal,Reserve,168,67
31,80,80,17500000.0,58000.0,Right,2.0,4.0,3.0,Lean,Middle,178,66
29,78,78,14000000.0,35000.0,Right,2.0,3.0,4.0,Normal,Middle,181,79
22,77,86,23500000.0,29000.0,Right,1.0,4.0,3.0,Normal,Middle,184,74
31,73,73,2600000.0,6000.0,Right,2.0,2.0,4.0,Stocky,Reserve,172,72
24,79,84,24500000.0,65000.0,Right,2.0,2.0,3.0,Normal,Back,179,74
28,79,79,700000.0,2000.0,Left,2.0,3.0,2.0,Normal,Back,186,82
28,77,77,9500000.0,45000.0,Right,2.0,4.0,3.0,Normal,Reserve,182,71
25,74,78,6000000.0,47000.0,Right,1.0,3.0,3.0,Normal,Reserve,183,78
29,78,78,14000000.0,65000.0,Right,2.0,3.0,4.0,Lean,Middle,175,60
27,76,77,8000000.0,28000.0,Right,1.0,3.0,3.0,Normal,Back,175,70
33,75,75,2500000.0,40000.0,Right,2.0,3.0,3.0,Normal,Middle,180,70
25,79,81,20000000.0,28000.0,Right,1.0,3.0,3.0,Normal,Reserve,175,70
32,73,73,2400000.0,18000.0,Right,2.0,3.0,4.0,Normal,Middle,179,75
28,75,75,5500000.0,19000.0,Right,1.0,3.0,3.0,Normal,Middle,173,70
29,78,78,14000000.0,30000.0,Right,1.0,4.0,4.0,Lean,Back,177,68
31,84,84,35000000.0,220000.0,Right,4.0,4.0,4.0,Stocky,Reserve,175,74
34,83,83,12500000.0,39000.0,Right,2.0,3.0,3.0,Lean,Middle,183,76
25,75,76,6500000.0,16000.0,Right,1.0,3.0,4.0,Normal,Middle,179,74
31,81,81,17500000.0,30000.0,Right,3.0,3.0,3.0,Lean,Back,184,73
28,80,80,19000000.0,53000.0,Right,3.0,3.0,3.0,Normal,Middle,185,72
30,75,75,5500000.0,1000.0,Right,2.0,4.0,3.0,Normal,Back,182,74
25,77,80,14000000.0,27000.0,Right,2.0,4.0,4.0,Lean,Middle,183,71
34,77,77,5000000.0,20000.0,Right,2.0,4.0,4.0,Normal,Reserve,183,75
26,78,79,16500000.0,59000.0,Right,1.0,4.0,4.0,Normal,Middle,168,62
33,79,79,8500000.0,76000.0,Right,4.0,3.0,3.0,Normal,Back,189,86
31,82,82,25500000.0,54000.0,Right,3.0,4.0,4.0,Normal,Forward,177,73
24,84,89,57500000.0,160000.0,Right,2.0,3.0,2.0,Lean,Reserve,186,78
34,74,74,1400000.0,18000.0,Right,1.0,4.0,3.0,Normal,Forward,184,76
35,75,75,1500000.0,6000.0,Left,2.0,3.0,3.0,Lean,Back,183,75
25,73,78,4400000.0,21000.0,Right,1.0,3.0,3.0,Lean,Reserve,175,73
27,80,80,20500000.0,28000.0,Left,1.0,2.0,3.0,Normal,Back,172,70
26,72,73,2700000.0,7000.0,Right,1.0,5.0,3.0,Normal,Reserve,178,68
32,74,74,3300000.0,24000.0,Right,2.0,3.0,3.0,Stocky,Reserve,179,79
30,80,80,18000000.0,50000.0,Right,2.0,3.0,3.0,Normal,Back,175,71
35,75,75,1500000.0,15000.0,Right,3.0,2.0,3.0,Normal,Reserve,183,84
23,76,82,11000000.0,14000.0,Left,1.0,3.0,4.0,Lean,Back,171,62
28,76,76,7500000.0,62000.0,Right,1.0,3.0,4.0,Normal,Forward,176,73
28,74,74,3700000.0,19000.0,Right,1.0,2.0,3.0,Lean,Middle,174,76
28,81,81,26500000.0,66000.0,Left,2.0,4.0,3.0,Normal,Forward,181,78
30,79,79,700000.0,2000.0,Right,2.0,3.0,3.0,Lean,Back,181,76
35,81,81,7000000.0,13000.0,Left,3.0,3.0,3.0,Normal,Back,191,89
35,74,74,1700000.0,15000.0,Left,2.0,4.0,3.0,Lean,Reserve,181,73
29,74,74,4099999.9999999995,16000.0,Right,2.0,4.0,3.0,Normal,Reserve,186,82
26,75,76,6500000.0,6000.0,Right,2.0,3.0,3.0,Normal,Reserve,172,70
21,75,85,12500000.0,47000.0,Right,1.0,4.0,3.0,Normal,Middle,180,72
27,77,77,10000000.0,80000.0,Left,2.0,2.0,3.0,Lean,Reserve,176,79
26,79,79,17000000.0,27000.0,Right,1.0,4.0,2.0,Stocky,Middle,177,75
27,77,77,11000000.0,42000.0,Right,2.0,4.0,3.0,Lean,Reserve,188,81
27,79,80,20000000.0,33000.0,Right,1.0,3.0,3.0,Normal,Middle,189,78
28,76,76,700000.0,2000.0,Right,1.0,3.0,3.0,Lean,Middle,182,74
26,76,78,8500000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,183,77
32,78,78,9500000.0,60000.0,Left,2.0,3.0,3.0,Normal,Back,175,66
26,76,77,9000000.0,1000.0,Right,1.0,4.0,3.0,Normal,Reserve,169,60
34,82,82,15000000.0,145000.0,Right,4.0,4.0,3.0,Stocky,Reserve,185,77
30,76,76,7000000.0,23000.0,Right,1.0,4.0,4.0,Lean,Middle,177,65
25,78,82,17500000.0,29000.0,Right,1.0,3.0,2.0,Normal,Reserve,181,73
24,82,87,46000000.0,59000.0,Right,3.0,4.0,4.0,Lean,Reserve,179,72
20,81,89,53000000.0,41000.0,Left,1.0,4.0,3.0,Normal,Reserve,185,80
23,75,80,8000000.0,11000.0,Left,1.0,4.0,3.0,Normal,Middle,169,65
23,75,82,11500000.0,900.0,Right,1.0,4.0,4.0,Stocky,Middle,175,76
29,77,77,10500000.0,46000.0,Right,2.0,3.0,3.0,Normal,Middle,175,70
32,77,77,7000000.0,25000.0,Right,2.0,3.0,3.0,Stocky,Middle,187,91
32,76,76,5000000.0,38000.0,Right,1.0,3.0,3.0,Normal,Reserve,175,73
33,77,77,5500000.0,25000.0,Right,2.0,3.0,4.0,Lean,Back,182,78
33,73,73,1800000.0,35000.0,Left,2.0,3.0,3.0,Normal,Reserve,170,70
24,80,85,32000000.0,21000.0,Right,3.0,2.0,4.0,Stocky,Back,178,78
23,78,84,21000000.0,78000.0,Right,2.0,4.0,3.0,Normal,Back,184,76
26,83,84,43000000.0,200000.0,Left,3.0,3.0,4.0,Normal,Reserve,182,76
31,78,78,10000000.0,43000.0,Right,2.0,3.0,3.0,Normal,Reserve,180,77
23,78,82,20000000.0,57000.0,Right,1.0,4.0,3.0,Lean,Back,180,72
30,81,81,25000000.0,95000.0,Left,2.0,4.0,4.0,Lean,Reserve,174,70
23,80,86,33500000.0,48000.0,Right,1.0,4.0,4.0,Normal,Middle,172,60
33,78,78,9000000.0,22000.0,Right,2.0,4.0,4.0,Lean,Forward,182,71
34,84,84,20000000.0,47000.0,Right,3.0,4.0,4.0,Normal,Back,167,68
27,75,75,5500000.0,38000.0,Right,1.0,4.0,3.0,Normal,Middle,179,70
31,75,75,4800000.0,13000.0,Right,1.0,4.0,3.0,Normal,Reserve,178,80
26,75,78,7000000.0,33000.0,Right,2.0,5.0,4.0,Lean,Reserve,175,66
30,79,79,17000000.0,32000.0,Right,2.0,4.0,4.0,Normal,Middle,185,78
26,76,76,8000000.0,13000.0,Right,2.0,4.0,4.0,Normal,Reserve,172,64
24,78,83,19500000.0,59000.0,Right,2.0,2.0,3.0,Normal,Reserve,175,66
25,82,85,41000000.0,105000.0,Right,2.0,4.0,4.0,Normal,Reserve,179,68
26,75,76,6000000.0,45000.0,Right,2.0,3.0,4.0,Lean,Reserve,180,75
29,86,86,68000000.0,200000.0,Left,4.0,4.0,3.0,Stocky,Forward,191,94
23,75,84,12500000.0,11000.0,Left,1.0,4.0,4.0,Lean,Reserve,178,71
31,75,75,3900000.0,37000.0,Right,3.0,4.0,3.0,Normal,Reserve,172,74
26,72,74,2600000.0,19000.0,Right,1.0,4.0,3.0,Lean,Reserve,176,70
22,70,80,3600000.0,15000.0,Right,1.0,4.0,3.0,Normal,Reserve,181,75
25,73,76,4000000.0,13000.0,Right,1.0,3.0,3.0,Normal,Middle,186,81
26,76,79,9500000.0,14000.0,Right,1.0,3.0,3.0,Normal,Middle,191,88
26,78,81,17000000.0,46000.0,Right,1.0,2.0,3.0,Normal,Back,170,72
22,81,81,27000000.0,31000.0,Right,1.0,4.0,2.0,Lean,Middle,175,70
33,80,80,13000000.0,1000.0,Left,2.0,3.0,5.0,Normal,Middle,174,76
25,80,83,25500000.0,60000.0,Right,2.0,3.0,3.0,Normal,Back,177,70
26,82,85,40500000.0,74000.0,Right,1.0,3.0,4.0,Normal,Forward,183,75
30,79,79,17000000.0,12000.0,Right,2.0,3.0,4.0,Normal,Middle,172,70
26,71,73,2300000.0,11000.0,Right,1.0,3.0,3.0,Normal,Middle,181,81
31,78,78,10000000.0,2000.0,Right,2.0,3.0,3.0,Normal,Middle,182,80
24,78,83,21000000.0,19000.0,Right,1.0,4.0,4.0,Normal,Middle,177,69
32,72,72,1800000.0,750.0,Left,1.0,1.0,3.0,Normal,Middle,172,69
28,79,79,16000000.0,51000.0,Right,2.0,3.0,3.0,Lean,Back,174,67
27,76,77,700000.0,2000.0,Right,1.0,4.0,3.0,Normal,Reserve,182,84
28,75,75,3900000.0,60000.0,Right,1.0,3.0,3.0,Normal,Middle,182,79
31,77,77,8500000.0,60000.0,Right,2.0,4.0,4.0,Lean,Middle,181,78
27,75,75,5500000.0,20000.0,Left,1.0,3.0,3.0,Normal,Reserve,175,70
26,75,78,7500000.0,40000.0,Right,1.0,3.0,3.0,Normal,Middle,180,69
25,80,84,29000000.0,34000.0,Right,2.0,4.0,3.0,Lean,Middle,185,77
22,82,88,49000000.0,150000.0,Right,1.0,4.0,4.0,Lean,Reserve,184,77
23,79,84,24500000.0,43000.0,Right,2.0,3.0,3.0,Normal,Middle,176,69
26,79,82,23000000.0,17000.0,Right,2.0,3.0,3.0,Lean,Reserve,187,80
28,75,75,5500000.0,56000.0,Right,1.0,3.0,3.0,Normal,Middle,178,72
25,77,80,14000000.0,43000.0,Left,2.0,2.0,3.0,Lean,Middle,183,75
34,78,78,7000000.0,43000.0,Right,3.0,3.0,3.0,Lean,Reserve,190,85
22,76,84,17000000.0,17000.0,Right,1.0,4.0,4.0,Lean,Middle,171,65
31,75,75,3900000.0,15000.0,Right,1.0,4.0,3.0,Normal,Middle,180,77
24,76,81,11500000.0,80000.0,Right,1.0,3.0,3.0,Lean,Middle,184,77
24,76,82,12000000.0,27000.0,Right,1.0,5.0,3.0,Lean,Middle,179,73
33,85,85,34500000.0,220000.0,Right,3.0,4.0,4.0,Stocky,Reserve,187,80
23,75,81,8500000.0,1000.0,Left,1.0,3.0,4.0,Lean,Back,174,66
30,78,78,12000000.0,30000.0,Left,1.0,3.0,3.0,Stocky,Back,172,71
37,72,72,750000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,178,70
29,76,76,6500000.0,13000.0,Right,1.0,4.0,4.0,Normal,Reserve,172,73
21,80,86,31500000.0,38000.0,Right,1.0,3.0,3.0,Normal,Back,171,63
35,81,81,11000000.0,50000.0,Right,1.0,3.0,3.0,Stocky,Forward,189,85
21,77,86,23500000.0,21000.0,Right,1.0,3.0,4.0,Lean,Middle,185,80
26,82,85,40000000.0,60000.0,Right,3.0,4.0,4.0,Normal,Reserve,185,83
34,76,76,2700000.0,38000.0,Right,2.0,3.0,3.0,Normal,Reserve,183,72
30,78,78,13500000.0,40000.0,Right,2.0,3.0,4.0,Stocky,Reserve,172,76
24,75,80,8500000.0,21000.0,Right,1.0,3.0,3.0,Normal,Middle,172,70
23,78,83,21000000.0,18000.0,Right,1.0,4.0,3.0,Normal,Middle,185,75
25,77,80,14000000.0,40000.0,Right,1.0,3.0,3.0,Normal,Middle,183,77
28,77,77,9500000.0,26000.0,Left,2.0,2.0,3.0,Lean,Reserve,181,72
28,79,79,17500000.0,2000.0,Right,2.0,5.0,3.0,Lean,Reserve,183,70
26,81,83,28500000.0,66000.0,Right,1.0,4.0,2.0,Normal,Middle,190,85
25,73,77,3900000.0,19000.0,Right,1.0,4.0,3.0,Normal,Reserve,185,73
27,76,77,8500000.0,32000.0,Right,1.0,4.0,3.0,Normal,Reserve,184,81
29,77,77,9500000.0,27000.0,Right,2.0,3.0,3.0,Normal,Back,183,80
26,75,76,6500000.0,1000.0,Right,1.0,3.0,3.0,Lean,Reserve,188,77
29,73,73,3000000.0,11000.0,Right,1.0,3.0,3.0,Normal,Middle,169,70
34,73,73,1400000.0,12000.0,Right,1.0,2.0,3.0,Stocky,Reserve,181,78
26,79,81,20000000.0,56000.0,Right,3.0,3.0,3.0,Normal,Reserve,186,81
26,75,77,700000.0,2000.0,Right,1.0,3.0,3.0,Normal,Reserve,179,75
25,75,80,8000000.0,38000.0,Left,1.0,3.0,3.0,Normal,Reserve,190,82
33,84,84,20000000.0,66000.0,Right,4.0,3.0,3.0,Stocky,Back,191,94
22,79,86,36000000.0,46000.0,Right,2.0,3.0,4.0,Normal,Back,180,72
27,72,73,2400000.0,4000.0,Right,2.0,3.0,3.0,Normal,Reserve,180,78
27,76,77,8500000.0,18000.0,Left,2.0,2.0,3.0,Normal,Reserve,178,68
29,80,80,20500000.0,85000.0,Left,3.0,3.0,5.0,Stocky,Reserve,172,75
26,73,75,3700000.0,5000.0,Right,1.0,4.0,4.0,Normal,Middle,178,75
34,76,76,2800000.0,28000.0,Right,2.0,3.0,3.0,Normal,Middle,186,84
36,77,77,3300000.0,21000.0,Left,3.0,4.0,4.0,Normal,Middle,180,79
31,75,75,3900000.0,58000.0,Left,2.0,3.0,3.0,Lean,Reserve,174,78
28,73,73,2800000.0,40000.0,Left,1.0,4.0,3.0,Normal,Reserve,173,75
28,80,80,21000000.0,31000.0,Right,1.0,4.0,4.0,Stocky,Middle,174,74
32,73,73,2400000.0,57000.0,Left,1.0,4.0,4.0,Normal,Reserve,172,76
23,74,83,9000000.0,39000.0,Right,1.0,5.0,3.0,Lean,Reserve,188,78
38,78,78,575000.0,8000.0,Right,3.0,4.0,3.0,Normal,Middle,184,89
31,75,75,700000.0,2000.0,Right,2.0,4.0,4.0,Normal,Middle,182,71
25,73,76,4000000.0,1000.0,Left,1.0,3.0,2.0,Normal,Middle,174,68
22,79,83,24000000.0,16000.0,Left,2.0,2.0,3.0,Normal,Back,176,65
26,74,75,4900000.0,17000.0,Right,1.0,4.0,3.0,Normal,Middle,190,83
33,75,75,3600000.0,14000.0,Left,2.0,4.0,4.0,Normal,Reserve,173,70
29,75,75,5500000.0,23000.0,Right,1.0,4.0,3.0,Lean,Middle,186,70
32,75,75,4400000.0,29000.0,Right,2.0,4.0,3.0,Normal,Middle,184,76
29,73,73,2600000.0,900.0,Right,1.0,3.0,3.0,Normal,Middle,168,68
29,79,79,17500000.0,95000.0,Right,1.0,3.0,3.0,Normal,Forward,178,73
28,74,74,4200000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,185,73
29,73,73,3000000.0,17000.0,Right,2.0,3.0,3.0,Stocky,Middle,181,73
34,76,76,3500000.0,25000.0,Right,1.0,3.0,3.0,Normal,Middle,178,71
