loanAmnt;annualInc;application_type;int_rate;revol_bal;revol_util;dti;emp_length;grade;homeOwnership;installment;job;loanDefault;mortAcc;pub_rec_bankruptcies;purpose;term;Year
4800.0;35000.0;INDIVIDUAL;8.90;16237.0;49.70;14.95;1;A;RENT;152.42;America's Second Harvest Big Bend;Fully Paid;11;0;debt_consolidation;36;2011
16000.0;62000.0;INDIVIDUAL;16.55;3683.0;68.20;20.89;10;D;MORTGAGE;393.79;Sales;Fully Paid;12;0;debt_consolidation;60;2015
10000.0;70000.0;INDIVIDUAL;22.15;6475.0;75.30;12.62;2;E;RENT;382.69;Account Managet;Charged Off;7;0;moving;36;2014
10000.0;100000.0;INDIVIDUAL;14.46;7023.0;39.50;8.16;1;C;RENT;344.02;Solution Architect;Fully Paid;8;0;moving;36;2016
20000.0;234996.0;INDIVIDUAL;7.88;5213.0;12.70;12.51;4;A;MORTGAGE;266.39;Hansgrohe;Fully Paid;9;0;car;60;2010
25000.0;91900.0;INDIVIDUAL;8.19;28500.0;62.60;11.66;1;A;RENT;785.61;Electrical Maintenance Planner;Fully Paid;8;0;debt_consolidation;36;2014
8525.0;38500.0;INDIVIDUAL;9.17;8613.0;12.30;28.01;5;B;RENT;271.77;Machinist;Fully Paid;14;0;debt_consolidation;36;2015
25000.0;64000.0;INDIVIDUAL;20.31;22629.0;62.00;25.00;10;D;OWN;666.67;California State University, Los Angeles;Fully Paid;9;0;credit_card;60;2013
10400.0;53000.0;INDIVIDUAL;12.99;10637.0;62.20;22.67;3;C;MORTGAGE;236.58;Network Engineer;Fully Paid;15;0;debt_consolidation;60;2014
24000.0;158875.0;INDIVIDUAL;11.67;38227.0;62.10;6.49;10;B;RENT;793.37;Senior Staff Assocate;Fully Paid;5;0;debt_consolidation;36;2014
20950.0;48000.0;INDIVIDUAL;10.64;23317.0;67.80;20.50;2;B;MORTGAGE;682.32;Varay Systems, LLC;Fully Paid;17;0;debt_consolidation;36;2013
24000.0;60000.0;INDIVIDUAL;7.90;24071.0;73.40;10.16;1;A;RENT;750.97;MG AUTO SALE CORP;Fully Paid;9;0;credit_card;36;2011
23325.0;56000.0;INDIVIDUAL;10.99;38459.0;58.10;26.08;10;B;MORTGAGE;763.53;HVAC Technician;Fully Paid;14;0;debt_consolidation;36;2013
27200.0;248000.0;INDIVIDUAL;8.39;30878.0;47.20;11.88;10;A;MORTGAGE;857.26;Shareholder;Fully Paid;22;0;credit_card;36;2014
4000.0;23000.0;INDIVIDUAL;17.27;14800.0;49.20;25.10;6;C;RENT;143.15;PBE WAREHOUSE INC.;Fully Paid;14;0;major_purchase;36;2013
24000.0;71959.0;INDIVIDUAL;13.99;994.0;4.80;0.43;6;C;RENT;820.15;LOGISTICS;Fully Paid;5;1;car;36;2016
7200.0;26000.0;INDIVIDUAL;19.52;9810.0;73.20;17.26;7;D;RENT;265.83;arroyo developmental services;Fully Paid;7;0;debt_consolidation;36;2013
10900.0;65000.0;INDIVIDUAL;12.12;17098.0;61.90;28.40;5;B;MORTGAGE;362.67;Machinist;Fully Paid;14;0;debt_consolidation;36;2012
15925.0;43000.0;INDIVIDUAL;18.55;5496.0;20.80;24.59;6;E;MORTGAGE;409.18;supervisor;Charged Off;15;0;credit_card;60;2015
9600.0;50000.0;INDIVIDUAL;12.99;7805.0;30.40;5.74;10;B;MORTGAGE;323.42;Assistant Construction Service Manager;Fully Paid;13;0;debt_consolidation;36;2013
28775.0;80000.0;INDIVIDUAL;23.43;6439.0;75.80;5.79;7;F;MORTGAGE;818.31;Womens Shoes Sales;Fully Paid;5;0;other;60;2014
15475.0;45000.0;INDIVIDUAL;19.47;12877.0;60.20;11.23;3;D;RENT;570.94;Business Analyst;Fully Paid;12;0;credit_card;36;2014
20125.0;70000.0;INDIVIDUAL;10.65;0.0;0.00;12.65;7;B;MORTGAGE;434.07;Electrician;Fully Paid;7;0;other;60;2011
24000.0;143000.0;INDIVIDUAL;8.39;30870.0;66.20;13.12;1;A;RENT;756.40;Assistant Professor;Fully Paid;24;0;credit_card;36;2014
16950.0;37000.0;INDIVIDUAL;20.99;3510.0;36.90;17.06;10;E;RENT;458.46;custodian;Charged Off;8;0;debt_consolidation;60;2014
8000.0;75000.0;INDIVIDUAL;12.29;6375.0;48.30;2.83;10;C;RENT;266.83;Software Professional;Charged Off;3;0;debt_consolidation;36;2015
18000.0;125000.0;INDIVIDUAL;16.29;16563.0;73.60;14.84;4;C;RENT;635.41;Furniture Brands;Fully Paid;12;1;debt_consolidation;36;2013
4500.0;22000.0;INDIVIDUAL;10.16;7317.0;61.00;13.75;5;B;MORTGAGE;145.55;Mechanic;Fully Paid;9;0;home_improvement;36;2012
22000.0;130000.0;INDIVIDUAL;15.31;22368.0;60.80;21.42;2;C;RENT;765.99;CVS Pharmacy;Fully Paid;19;0;credit_card;36;2012
20000.0;94000.0;INDIVIDUAL;11.53;4315.0;81.40;19.93;10;B;MORTGAGE;440.16;Supervisor;Fully Paid;7;0;debt_consolidation;60;2015
20000.0;118000.0;INDIVIDUAL;11.53;8631.0;37.00;13.58;5;B;MORTGAGE;659.81;start up lead;Fully Paid;18;0;debt_consolidation;36;2015
18000.0;106000.0;INDIVIDUAL;15.61;23785.0;92.20;13.60;7;C;MORTGAGE;434.01;Director of Market Research;Charged Off;8;0;debt_consolidation;60;2014
20000.0;69000.0;INDIVIDUAL;6.54;39821.0;59.40;20.96;10;A;MORTGAGE;62.87;NJ Department Of Education;Fully Paid;8;0;debt_consolidation;36;2010
27000.0;140000.0;INDIVIDUAL;23.32;26562.0;83.50;17.22;10;E;MORTGAGE;766.12;Pharmacist;Charged Off;8;0;credit_card;60;2016
1500.0;127000.0;INDIVIDUAL;6.89;38135.0;80.10;26.47;6;A;MORTGAGE;46.25;Safety Director;Fully Paid;10;0;medical;36;2015
35000.0;79000.0;INDIVIDUAL;17.58;40680.0;63.70;21.95;10;D;RENT;880.80;Capital group;Charged Off;5;0;debt_consolidation;60;2011
12000.0;70000.0;INDIVIDUAL;19.52;8053.0;55.90;21.24;10;D;RENT;443.04;US POSTAL SERVICE;Fully Paid;11;1;other;36;2013
3600.0;60000.0;INDIVIDUAL;9.99;24567.0;70.80;14.78;8;B;RENT;116.15;Mayo Clinic;Fully Paid;6;0;other;36;2011
7800.0;62000.0;INDIVIDUAL;16.49;1221.0;34.90;8.73;8;D;OWN;276.12;mail carrier;Fully Paid;4;1;debt_consolidation;36;2014
8050.0;67000.0;INDIVIDUAL;14.72;3667.0;73.30;2.87;1;C;RENT;277.96;FHI;Fully Paid;3;0;credit_card;36;2010
35000.0;280000.0;INDIVIDUAL;20.49;32651.0;81.80;8.81;10;E;RENT;936.86;Willis Group;Fully Paid;10;0;credit_card;60;2013
3000.0;40000.0;INDIVIDUAL;14.99;4717.0;32.50;23.52;7;C;MORTGAGE;103.99;icop;Fully Paid;13;0;other;36;2014
15000.0;175000.0;INDIVIDUAL;7.12;11210.0;34.00;10.29;10;A;OWN;463.98;Financial Advisor;Fully Paid;7;0;debt_consolidation;36;2014
6000.0;30000.0;INDIVIDUAL;9.49;5861.0;61.70;22.32;3;B;RENT;192.17;Guest Service Representative;Fully Paid;9;0;credit_card;36;2014
1200.0;60000.0;INDIVIDUAL;7.66;4572.0;65.30;3.66;1;A;RENT;37.42;eBay;Fully Paid;4;0;major_purchase;36;2011
17025.0;42702.4;INDIVIDUAL;15.61;1395.0;58.10;34.88;1;D;RENT;595.28;Medical Technologist;Fully Paid;17;0;debt_consolidation;36;2014
5500.0;63000.0;INDIVIDUAL;15.61;2690.0;48.00;7.68;4;C;OWN;192.31;Practice Manager;Fully Paid;8;1;home_improvement;36;2013
6000.0;50000.0;INDIVIDUAL;9.76;292.0;1.00;18.87;1;B;MORTGAGE;192.93;Auto Glass technician ;Fully Paid;10;0;other;36;2015
10225.0;49000.0;INDIVIDUAL;20.99;19947.0;87.00;30.79;4;E;RENT;276.57;Paralegal;Charged Off;14;0;debt_consolidation;60;2015
5000.0;52000.0;INDIVIDUAL;18.75;3062.0;87.50;9.90;6;D;RENT;182.65;Washburn University;Fully Paid;5;0;debt_consolidation;36;2013
8500.0;55000.0;INDIVIDUAL;6.68;6272.0;22.70;13.60;10;A;MORTGAGE;261.22;glass blower;Fully Paid;11;0;credit_card;36;2015
12000.0;300000.0;INDIVIDUAL;13.98;46561.0;49.30;4.64;10;C;RENT;279.10;Managing Director;Fully Paid;13;0;other;60;2014
18000.0;68500.0;INDIVIDUAL;10.64;16955.0;77.80;8.78;5;B;MORTGAGE;586.24;Hanson Bridgett LLP;Charged Off;7;0;debt_consolidation;36;2013
18000.0;41000.0;INDIVIDUAL;13.11;40333.0;94.10;26.28;2;B;MORTGAGE;607.45;k2 solutions;Fully Paid;5;0;credit_card;36;2013
21275.0;81932.0;INDIVIDUAL;14.65;40099.0;84.80;28.23;5;C;MORTGAGE;733.87;Police officer;Fully Paid;9;0;debt_consolidation;36;2015
15850.0;37772.0;INDIVIDUAL;8.67;7370.0;41.60;14.68;10;B;MORTGAGE;501.60;maintenance;Fully Paid;9;1;debt_consolidation;36;2015
3800.0;17000.0;INDIVIDUAL;13.11;4317.0;32.20;13.98;1;B;RENT;128.24;Little Tykes Preschool;Charged Off;5;0;credit_card;36;2012
9000.0;83000.0;INDIVIDUAL;6.49;10762.0;25.50;6.54;7;A;MORTGAGE;275.81;logistics group leader;Fully Paid;8;0;debt_consolidation;36;2014
12000.0;67000.0;INDIVIDUAL;13.23;15054.0;80.90;8.88;5;C;RENT;405.66;Swank Audio Visuals;Fully Paid;6;0;credit_card;36;2010
20000.0;100000.0;INDIVIDUAL;7.90;32030.0;46.90;22.46;6;A;MORTGAGE;625.81;iBAHN General Holdings;Fully Paid;17;0;debt_consolidation;36;2013
10000.0;65000.0;INDIVIDUAL;15.61;5393.0;33.50;25.29;5;C;RENT;349.65;RN;Fully Paid;19;0;debt_consolidation;36;2013
5000.0;180000.0;INDIVIDUAL;9.49;11404.0;14.70;4.01;4;B;OWN;160.15;travel agent;Fully Paid;20;0;home_improvement;36;2016
16000.0;63000.0;INDIVIDUAL;13.98;21965.0;83.40;20.44;2;C;RENT;372.13;Supply Chan Manager;Charged Off;16;0;debt_consolidation;60;2014
29325.0;105000.0;INDIVIDUAL;12.49;4020.0;6.50;20.47;1;B;RENT;659.61;Financial Analysis & Planning Manager;Fully Paid;19;0;debt_consolidation;60;2014
25000.0;155796.0;INDIVIDUAL;13.48;76832.0;94.40;17.31;4;C;MORTGAGE;848.11;Lennar Corp.;Fully Paid;6;0;educational;36;2010
35000.0;375000.0;INDIVIDUAL;21.98;27084.0;86.50;7.32;2;E;MORTGAGE;966.27;CAESARS ENTERTAINMENT;Charged Off;11;0;home_improvement;60;2013
10000.0;65000.0;INDIVIDUAL;18.25;1008.0;15.00;4.58;9;E;MORTGAGE;255.30;Lead Electronic Engineering Technician;Charged Off;10;0;home_improvement;60;2015
28000.0;100000.0;INDIVIDUAL;7.69;42327.0;47.70;13.08;7;A;MORTGAGE;873.42;IT Specialist Engineer 3;Fully Paid;19;0;debt_consolidation;36;2014
5000.0;52000.0;INDIVIDUAL;13.67;3467.0;66.70;10.02;7;B;RENT;170.09;Project Manager/Estimator;Fully Paid;4;0;debt_consolidation;36;2013
10000.0;60000.0;INDIVIDUAL;10.99;23413.0;45.90;28.98;10;B;MORTGAGE;217.38;Brenntag Great Lakes;Fully Paid;11;0;home_improvement;60;2011
9600.0;40000.0;INDIVIDUAL;12.69;7092.0;28.80;18.60;4;C;RENT;322.04;loss mitigation specialist II;Fully Paid;12;0;debt_consolidation;36;2015
30750.0;69000.0;INDIVIDUAL;17.76;24186.0;71.90;26.12;10;D;MORTGAGE;1107.99;Operations Manager;Fully Paid;18;0;debt_consolidation;36;2013
13200.0;37000.0;INDIVIDUAL;16.99;17894.0;33.50;25.11;10;D;MORTGAGE;470.56;Deputy;Fully Paid;14;0;debt_consolidation;36;2015
6625.0;23000.0;INDIVIDUAL;14.33;8949.0;86.90;25.88;7;C;RENT;227.50;Hillside Manor;Fully Paid;7;0;debt_consolidation;36;2013
24000.0;177000.0;INDIVIDUAL;9.25;38743.0;68.60;14.26;9;A;MORTGAGE;765.99;Loan originator;Fully Paid;10;0;home_improvement;36;2013
4525.0;87000.0;INDIVIDUAL;12.12;12936.0;52.60;10.48;5;B;MORTGAGE;150.56;NAF;Fully Paid;16;0;car;36;2013
7500.0;72231.0;INDIVIDUAL;8.90;13776.0;54.20;22.05;3;A;RENT;238.15;Network Enterprise Center ;Fully Paid;8;0;other;36;2012
20000.0;105000.0;INDIVIDUAL;11.53;87433.0;51.90;27.31;10;B;OWN;659.81;Finance Manager;Fully Paid;24;0;credit_card;36;2015
18000.0;85300.0;INDIVIDUAL;14.16;22184.0;90.50;8.20;9;C;MORTGAGE;420.33;Senior Consultant, Marketing;Fully Paid;4;0;credit_card;60;2014
24000.0;97760.0;INDIVIDUAL;19.99;1803.0;90.10;21.35;7;E;MORTGAGE;635.72;Nurse ;Charged Off;13;0;debt_consolidation;60;2014
24375.0;88500.0;INDIVIDUAL;18.55;4713.0;20.60;15.76;10;D;RENT;626.29;Performance Consultant and Instructor;Fully Paid;18;0;house;60;2013
12000.0;75000.0;INDIVIDUAL;16.29;16696.0;94.30;15.09;1;D;MORTGAGE;293.67;QA Tester;Fully Paid;16;0;debt_consolidation;60;2014
16000.0;65000.0;INDIVIDUAL;13.35;15241.0;32.80;7.17;4;C;OWN;541.81;Office manager ;Fully Paid;14;0;debt_consolidation;36;2014
7200.0;80000.0;INDIVIDUAL;12.99;12718.0;49.10;7.47;9;B;RENT;242.57;Sr. Prof. Analyst;Fully Paid;12;0;credit_card;36;2013
17000.0;60000.0;INDIVIDUAL;17.57;13425.0;106.50;25.84;7;D;RENT;427.73;Clinical Manager;Fully Paid;12;0;debt_consolidation;60;2014
5600.0;96000.0;INDIVIDUAL;7.69;5962.0;71.80;9.89;5;A;RENT;174.69;branch manager;Fully Paid;13;0;credit_card;36;2014
18000.0;55000.0;INDIVIDUAL;13.11;10586.0;92.10;14.33;10;B;MORTGAGE;607.45;Pro are home health and private duty;Fully Paid;14;0;credit_card;36;2013
13000.0;67000.0;INDIVIDUAL;6.49;12249.0;35.80;14.65;4;A;RENT;398.38;Lead 3D Artist;Fully Paid;6;0;debt_consolidation;36;2014
16250.0;53000.0;INDIVIDUAL;12.42;20201.0;37.20;15.94;5;B;RENT;543.00;Wells fargo bank ;Charged Off;14;0;credit_card;36;2011
28200.0;64000.0;INDIVIDUAL;16.29;15263.0;34.30;17.33;1;C;RENT;690.13;Reading Hospital;Fully Paid;13;0;credit_card;60;2012
4800.0;31200.0;INDIVIDUAL;15.80;5570.0;57.40;27.65;10;C;RENT;168.29;Richlee Shoe Co;Fully Paid;9;0;debt_consolidation;36;2012
9500.0;70000.0;INDIVIDUAL;7.26;4769.0;34.10;18.29;10;A;MORTGAGE;294.47;Engineer Operator;Fully Paid;9;0;credit_card;36;2015
33000.0;97000.0;INDIVIDUAL;9.80;3149.0;31.50;13.90;2;B;RENT;1061.73;Teacher;Fully Paid;4;0;debt_consolidation;36;2016
2400.0;50000.0;INDIVIDUAL;10.16;7859.0;32.00;18.12;1;B;RENT;77.63;Sheraton Lake Buena Vista Resort;Fully Paid;11;0;debt_consolidation;36;2013
16000.0;70000.0;INDIVIDUAL;11.14;5672.0;54.00;23.47;9;B;MORTGAGE;524.89;Fannie Mae;Fully Paid;6;0;debt_consolidation;36;2013
15000.0;80000.0;INDIVIDUAL;7.69;20467.0;62.60;17.28;4;A;MORTGAGE;467.91;Sales Manager;Fully Paid;12;0;debt_consolidation;36;2014
18000.0;40000.0;INDIVIDUAL;14.33;6403.0;39.30;26.31;6;C;RENT;618.09;US Coast Gaurd;Fully Paid;11;0;debt_consolidation;36;2013
10000.0;43000.0;INDIVIDUAL;13.98;6484.0;30.60;21.94;1;C;MORTGAGE;232.58;Procure to Pay Accountant;Charged Off;14;0;credit_card;60;2014
8400.0;124526.0;INDIVIDUAL;12.12;15238.0;61.00;13.86;6;B;MORTGAGE;279.49;Sumitomo Mitsui Banking;Fully Paid;15;0;home_improvement;36;2013
24575.0;50000.0;INDIVIDUAL;13.11;26658.0;39.20;15.91;9;B;MORTGAGE;560.55;ACM LLC;Fully Paid;11;0;debt_consolidation;60;2012
9600.0;89000.0;INDIVIDUAL;17.77;15701.0;82.60;17.70;3;D;RENT;345.96;NY Presbyterian;Charged Off;11;0;credit_card;36;2012
15000.0;69758.8;INDIVIDUAL;6.99;19245.0;39.00;25.24;10;A;RENT;463.09;Attorney;Fully Paid;12;0;debt_consolidation;36;2015
21600.0;110000.0;INDIVIDUAL;24.50;77558.0;73.00;4.00;10;F;MORTGAGE;627.68;E9/SGM;Charged Off;2;0;other;60;2015
25000.0;90000.0;INDIVIDUAL;17.27;30577.0;53.70;24.41;10;D;MORTGAGE;624.95;Senior Executive Assistant;Charged Off;20;0;debt_consolidation;60;2016
6400.0;25000.0;INDIVIDUAL;10.99;8546.0;55.50;27.75;3;B;MORTGAGE;209.50;wiring personel;Fully Paid;8;0;debt_consolidation;36;2014
8000.0;59000.0;INDIVIDUAL;12.99;2203.0;16.00;17.98;1;C;MORTGAGE;269.52;driver;Charged Off;10;1;home_improvement;36;2014
10000.0;40000.0;INDIVIDUAL;14.09;9912.0;46.50;12.81;10;B;RENT;342.22;ballys las vegas;Fully Paid;11;0;debt_consolidation;36;2012
12000.0;69000.0;INDIVIDUAL;19.22;4957.0;75.10;13.46;6;D;MORTGAGE;441.21;Faith Development Director;Fully Paid;16;0;debt_consolidation;36;2014
12500.0;52000.0;INDIVIDUAL;13.11;14956.0;60.30;13.04;3;B;RENT;421.84;AMBERLITE ELECTRIC;Fully Paid;7;0;small_business;36;2012
12000.0;70000.0;INDIVIDUAL;14.16;8502.0;49.20;15.45;2;C;MORTGAGE;411.07;mechanic;Charged Off;11;0;debt_consolidation;36;2014
22400.0;75000.0;INDIVIDUAL;14.98;26834.0;40.30;22.23;10;C;MORTGAGE;532.66;Senior Pastor;Fully Paid;18;0;major_purchase;60;2014
12000.0;62000.0;INDIVIDUAL;11.71;10725.0;90.90;6.74;10;B;RENT;396.92;pace collision;Fully Paid;5;0;debt_consolidation;36;2011
14000.0;55000.0;INDIVIDUAL;11.14;7185.0;79.80;20.86;1;B;RENT;459.28;Martingale Wharf Restaurant;Fully Paid;8;0;debt_consolidation;36;2012
9000.0;53000.0;INDIVIDUAL;13.11;9021.0;52.80;18.48;7;B;MORTGAGE;303.73;FedEx Freight;Fully Paid;10;0;credit_card;36;2012
16000.0;80000.0;INDIVIDUAL;9.71;17774.0;74.10;10.71;10;B;MORTGAGE;514.10;community memorial hospital;Fully Paid;5;0;debt_consolidation;36;2013
24000.0;98500.0;INDIVIDUAL;14.49;19479.0;88.90;25.69;9;C;MORTGAGE;564.56;Federal Agent;Fully Paid;14;0;home_improvement;60;2014
35000.0;93730.0;INDIVIDUAL;14.30;20267.0;32.70;18.66;3;C;MORTGAGE;1201.33;Executive Director;Fully Paid;12;0;debt_consolidation;36;2013
28000.0;100000.0;INDIVIDUAL;19.97;37569.0;75.70;31.83;10;D;MORTGAGE;741.37;Operations Manager;Fully Paid;12;0;debt_consolidation;60;2014
20275.0;40596.0;INDIVIDUAL;19.19;13264.0;79.90;23.59;10;E;MORTGAGE;528.07;HR;Fully Paid;6;0;credit_card;60;2015
18000.0;103520.0;INDIVIDUAL;20.99;18321.0;82.50;15.90;2;E;RENT;678.06;Defense Threat Reduction Agency;Fully Paid;25;0;debt_consolidation;36;2012
13000.0;107256.0;INDIVIDUAL;7.90;13422.0;30.80;7.77;7;A;MORTGAGE;406.78;Union Bank;Fully Paid;11;0;debt_consolidation;36;2013
11250.0;55000.0;INDIVIDUAL;16.49;3744.0;68.10;11.32;10;D;RENT;398.25;roll prep;Fully Paid;7;3;major_purchase;36;2014
11500.0;33900.0;INDIVIDUAL;13.11;24772.0;55.00;22.55;1;B;RENT;388.10;Burleson ISD;Fully Paid;10;0;debt_consolidation;36;2013
24000.0;85500.0;INDIVIDUAL;11.14;35197.0;89.10;5.15;7;B;MORTGAGE;787.33;Fulton Financial;Fully Paid;6;0;debt_consolidation;36;2013
23000.0;70000.0;INDIVIDUAL;17.57;6527.0;69.40;22.18;10;D;OWN;578.69;Pantry;Charged Off;12;1;home_improvement;60;2014
28000.0;120000.0;INDIVIDUAL;11.14;34975.0;8.00;25.47;10;B;MORTGAGE;610.75;United States Air Force;Fully Paid;27;0;credit_card;60;2013
21250.0;36000.0;INDIVIDUAL;14.27;16753.0;40.90;21.07;5;C;RENT;497.43;PVHMC SLEEP CENTER;Charged Off;20;0;debt_consolidation;60;2011
12000.0;45000.0;INDIVIDUAL;11.99;19156.0;50.50;23.23;10;B;MORTGAGE;398.52;express tire;Charged Off;9;0;credit_card;36;2013
17000.0;80000.0;INDIVIDUAL;14.47;12642.0;74.80;18.78;8;C;MORTGAGE;584.91;Electrician;Fully Paid;10;0;credit_card;36;2014
27500.0;64568.0;INDIVIDUAL;9.99;27697.0;97.90;11.91;2;B;MORTGAGE;584.16;IT Project Manager;Fully Paid;6;0;credit_card;60;2015
10000.0;35000.0;INDIVIDUAL;17.27;21245.0;60.50;21.84;10;D;MORTGAGE;357.88;R-Club;Fully Paid;18;0;credit_card;36;2012
9600.0;36000.0;INDIVIDUAL;10.37;776.0;3.10;1.10;3;B;RENT;205.73;Wesley Community Services;Fully Paid;9;0;home_improvement;60;2011
7000.0;30000.0;INDIVIDUAL;18.55;3819.0;49.00;5.04;2;D;RENT;255.01;csa;Fully Paid;8;0;debt_consolidation;36;2013
9600.0;60000.0;INDIVIDUAL;8.39;232.0;4.20;0.76;6;A;RENT;302.56;Design Engineer;Fully Paid;8;0;debt_consolidation;36;2014
20825.0;62000.0;INDIVIDUAL;19.99;26782.0;78.10;31.71;10;E;RENT;551.62;RN;Charged Off;21;1;credit_card;60;2015
35000.0;230000.0;INDIVIDUAL;14.49;55942.0;62.00;7.18;10;C;RENT;1204.57;Construction Manager;Fully Paid;8;0;debt_consolidation;36;2014
30000.0;185000.0;INDIVIDUAL;18.99;20298.0;85.30;20.27;4;D;OWN;1099.53;Pilot ;Fully Paid;10;0;debt_consolidation;36;2016
7100.0;75000.0;INDIVIDUAL;9.99;37180.0;80.10;28.99;4;B;MORTGAGE;229.07;Manager;Fully Paid;11;0;debt_consolidation;36;2013
16000.0;49500.0;INDIVIDUAL;14.99;15747.0;60.30;30.16;10;C;MORTGAGE;554.57;Asst. manager;Fully Paid;15;0;other;36;2014
12375.0;55000.0;INDIVIDUAL;12.35;10622.0;52.30;20.12;5;B;MORTGAGE;413.10;Ellis County Music Center;Fully Paid;13;1;debt_consolidation;36;2013
5575.0;72400.0;INDIVIDUAL;17.57;23679.0;80.00;36.72;2;D;MORTGAGE;200.35;Senior Desktop Support Technician;Fully Paid;19;0;debt_consolidation;36;2014
10000.0;60000.0;INDIVIDUAL;12.85;16570.0;66.00;26.72;2;B;RENT;336.22;RN;Fully Paid;14;0;debt_consolidation;36;2014
11500.0;33000.0;INDIVIDUAL;12.12;16149.0;35.60;30.36;2;B;MORTGAGE;382.63;Alto ISD;Fully Paid;12;0;debt_consolidation;36;2013
7000.0;30000.0;INDIVIDUAL;14.99;12843.0;88.00;16.92;10;C;MORTGAGE;242.63;Classified Manager;Charged Off;7;0;debt_consolidation;36;2015
20000.0;160000.0;INDIVIDUAL;11.99;54336.0;83.80;23.15;1;B;MORTGAGE;664.20;Contact Center Practice Lead ;Fully Paid;15;0;credit_card;36;2013
15000.0;65000.0;INDIVIDUAL;9.76;4073.0;33.70;10.67;1;B;RENT;482.32;Cape Fear Valley;Charged Off;7;0;other;36;2012
20000.0;72000.0;INDIVIDUAL;7.89;9870.0;34.30;10.18;2;A;MORTGAGE;404.48;Business Analyst;Fully Paid;9;0;debt_consolidation;60;2015
15000.0;105000.0;INDIVIDUAL;7.69;10952.0;47.80;19.84;1;A;MORTGAGE;467.91;Client Success Manager;Fully Paid;11;0;credit_card;36;2014
15000.0;40000.0;INDIVIDUAL;21.15;21990.0;86.40;19.08;10;E;RENT;566.29;Absecon Manor;Fully Paid;10;0;other;36;2013
22000.0;98600.0;INDIVIDUAL;18.55;28960.0;81.10;14.29;10;D;MORTGAGE;801.44;Shell Oil;Fully Paid;17;0;debt_consolidation;36;2013
8000.0;76000.0;INDIVIDUAL;11.99;6826.0;25.90;15.06;4;B;MORTGAGE;265.68;Mechanic;Fully Paid;12;0;other;36;2013
12000.0;146000.0;INDIVIDUAL;18.49;5389.0;96.20;12.76;10;D;RENT;436.79;General Services Administration;Fully Paid;8;0;major_purchase;36;2013
19125.0;43514.6;INDIVIDUAL;10.99;10803.0;26.30;7.31;9;B;MORTGAGE;626.04;RETAIL MANAGER;Fully Paid;11;0;debt_consolidation;36;2013
25000.0;112000.0;INDIVIDUAL;11.99;42261.0;70.70;11.14;10;B;MORTGAGE;830.24;VP dealer relations;Fully Paid;10;0;debt_consolidation;36;2015
13825.0;65000.0;INDIVIDUAL;12.99;339.0;2.90;16.73;1;C;RENT;465.76;Physicist;Fully Paid;10;0;small_business;36;2014
18000.0;134000.0;INDIVIDUAL;13.11;50561.0;84.00;14.52;8;B;RENT;607.45;DHS/TSA (federal govt);Fully Paid;11;0;debt_consolidation;36;2013
35000.0;86000.0;INDIVIDUAL;21.48;9890.0;26.40;13.79;10;E;OWN;956.35;Sr. Tech Coordinator;Fully Paid;13;0;debt_consolidation;60;2016
30000.0;83000.0;INDIVIDUAL;18.49;28197.0;66.80;20.83;10;D;RENT;1091.97;Boeing Satellite Systems;Fully Paid;8;0;debt_consolidation;36;2012
8000.0;40000.0;INDIVIDUAL;10.15;15940.0;80.10;19.39;8;B;RENT;258.71;physical therapist asstsiant;Fully Paid;8;0;credit_card;36;2014
4200.0;65000.0;INDIVIDUAL;16.55;851.0;47.30;12.41;2;D;MORTGAGE;148.81;RN ;Fully Paid;10;0;home_improvement;36;2015
5375.0;35000.0;INDIVIDUAL;11.99;14829.0;44.30;20.16;1;B;RENT;178.51;maintenance;Charged Off;15;0;credit_card;36;2013
17000.0;104000.0;INDIVIDUAL;6.92;11145.0;36.90;17.24;2;A;RENT;524.29;Retoucher;Fully Paid;15;0;credit_card;36;2015
9700.0;27000.0;INDIVIDUAL;16.55;8216.0;58.30;32.18;10;D;RENT;343.67;Bus driver;Fully Paid;8;0;debt_consolidation;36;2015
7000.0;44480.0;INDIVIDUAL;13.98;6767.0;51.70;18.54;4;C;RENT;239.18;Teacher;Fully Paid;11;0;debt_consolidation;36;2013
3000.0;80000.0;INDIVIDUAL;13.49;10956.0;26.90;3.72;2;C;OWN;101.80;Bookkeeper;Fully Paid;18;0;debt_consolidation;36;2016
24000.0;280000.0;INDIVIDUAL;11.53;2341.0;6.50;0.42;9;B;RENT;791.77;Associate;Fully Paid;7;0;house;36;2015
28000.0;300000.0;INDIVIDUAL;7.69;10061.0;8.10;2.67;10;A;RENT;873.42;Vice President;Fully Paid;14;0;debt_consolidation;36;2014
18400.0;41141.0;INDIVIDUAL;17.27;11745.0;33.40;26.46;3;C;RENT;459.97;Durham VA Medical Center;Fully Paid;7;0;debt_consolidation;60;2013
30000.0;85000.0;INDIVIDUAL;22.95;28055.0;78.70;17.64;4;F;RENT;844.86;Jorden Burt LLP;Fully Paid;10;0;debt_consolidation;60;2012
7000.0;27000.0;INDIVIDUAL;9.67;7091.0;66.90;12.13;1;B;RENT;224.79;Office Manager;Fully Paid;12;1;debt_consolidation;36;2013
15000.0;75000.0;INDIVIDUAL;6.03;30160.0;20.30;7.22;6;A;MORTGAGE;456.54;FIrst Baptist Church;Fully Paid;15;0;credit_card;36;2013
